id_correspondance,old_artisan_url,new_artisan_url,count_old,count_new,count_sum,,new actif
244,mussato_,mussato_xaviere,,10,10,,1
245,louvel_(jeanluc),louvel_jeanluc,1,,1,,1
246,louvel_,louvel_jeanluc,,,0,,1
247,valente_(pedro_manuel),valente_pedro_manuel,4,2,6,,1
248,valente_,valente_pedro_manuel,,2,2,,1
249,marty_(jean-philippe),marty_jean-philippe,,,0,,0
250,marty_,marty_jean-philippe,,,0,,0
251,souyris_(eric),souyris_eric,,16,16,,1
252,souyris_,souyris_eric,,16,16,,1
253,coste_(christophe),coste_christophe,2,,2,,1
254,coste_,coste_christophe,,,0,,1
255,dubarry_(ets),dubarry_ets,,55,55,,1
256,dubarry_,dubarry_ets,,55,55,,1
257,chenay_(entreprise),chenay_entreprise,3,12,15,,1
258,chenay_,chenay_entreprise,,12,12,,1
259,morizot_(richard),morizot_richard,,9,9,,1
260,morizot_,morizot_richard,,9,9,,1
261,musset_(roland),musset_roland,1,10,11,,1
262,musset_,musset_roland,,10,10,,1
263,mirade_(marius),mirade_marius,6,3,9,,1
264,mirade_,mirade_marius,,3,3,,1
265,chancholle_(fabienne),chancholle_fabienne,,4,4,,1
266,chancholle_,chancholle_fabienne,,4,4,,1
267,service_express_charpente_(sec),service_express_charpente_sec,,1,1,,1
268,service_express_charpente_,service_express_charpente_sec,,1,1,,1
269,cjn_(constructions_joaquim_neves),cjn_constructions_joaquim_neves,1,4,5,,1
270,cjn_,cjn_constructions_joaquim_neves,,4,4,,1
271,sothema_(sarl),sothema_sarl,,4,4,,1
272,sothema_,sothema_sarl,,4,4,,1
273,albert_(sarl),albert_sarl,,,0,,1
274,albert_,albert_sarl,,,0,,1
275,boudou_(sarl),boudou_sarl,,1,1,,1
276,boudou_,boudou_sarl,,1,1,,1
277,gerard_valette_(eurl),gerard_valette_eurl,,2,2,,1
278,gerard_valette_,gerard_valette_eurl,,2,2,,1
279,mts_(eirl),mts_eirl,,2,2,,1
280,mts_,mts_eirl,,2,2,,1
281,cantoro_(sarl),cantoro_sarl,3,27,30,,1
282,cantoro_,cantoro_sarl,,27,27,,1
283,couzi_(sarl),couzi_sarl,3,3,6,,1
284,couzi_,couzi_sarl,,3,3,,1
285,charpenterie_(la),charpenterie_la,,,0,,0
286,charpenterie_,charpenterie_la,,,0,,0
287,stef_decoration_(sarl),stef_decoration_sarl,,9,9,,1
288,stef_decoration_,stef_decoration_sarl,,9,9,,1
289,lacombe_(sarl),lacombe_sarl,,12,12,,1
290,lacombe_,lacombe_sarl,,12,12,,1
291,cluzel_(sarl),cluzel_sarl,,7,7,,1
292,cluzel_,cluzel_sarl,,7,7,,1
293,artisan_plombier_(l_),artisan_plombier_l,,1,1,,0
294,artisan_plombier_,artisan_plombier_l,,1,1,,0
295,martinez_(sarl),martinez_sarl,,,0,,1
296,martinez_,martinez_sarl,,,0,,1
297,pesce_(sarl),pesce_sarl,,,0,,1
298,pesce_,pesce_sarl,,,0,,1
299,ados_(sarl),ados_sarl,,,0,,1
300,ados_,ados_sarl,,,0,,1
301,sppr_(societe_provencale_de_parquets_et_de_revetements),sppr_societe_provencale_de_parquets_et_de_revetements,,7,7,,1
302,sppr_,sppr_societe_provencale_de_parquets_et_de_revetements,,7,7,,1
303,delaigue_(sarl),delaigue_sarl,,6,6,,1
304,delaigue_,delaigue_sarl,,6,6,,1
305,l_expert_fenetre_cote_fenetre_(sas),l_expert_fenetre_cote_fenetre_sas,,,0,,1
306,l_expert_fenetre_cote_fenetre_,l_expert_fenetre_cote_fenetre_sas,,,0,,1
307,flores_eric_(expert_technique_du_batiment),flores_eric_expert_technique_du_batiment,,3,3,,1
308,flores_eric_,flores_eric_expert_technique_du_batiment,,3,3,,1
309,sempe_(norbert),sempe_norbert,,,0,,1
310,sempe_,sempe_norbert,,,0,,1
311,sud_bois_(sarl),sud_bois_sarl,,,0,,1
312,sud_bois_,sud_bois_sarl,,,0,,1
313,a.j.d.p_(au_jardin_de_provence),a.j.d.p_au_jardin_de_provence,,10,10,,0
314,a.j.d.p_,a.j.d.p_au_jardin_de_provence,,10,10,,0
315,beck_(serge),beck_serge,,,0,,1
316,beck_,beck_serge,,,0,,1
317,jardin_provencal_(le),jardin_provencal_le,,,0,,0
318,jardin_provencal_,jardin_provencal_le,,,0,,0
319,ouvriers_reunis_batisseurs_(les),ouvriers_reunis_batisseurs,,1,1,,1
320,ouvriers_reunis_batisseurs_,ouvriers_reunis_batisseurs,,1,1,,1
321,clinique_du_batiment_(la),clinique_du_batiment,1,,1,,1
322,clinique_du_batiment_,clinique_du_batiment,,,0,,1
323,seynes_vincent_(de),seynes_vincent,,3,3,,1
324,seynes_vincent_,seynes_vincent,,3,3,,1
325,florinier_michel_(de),florinier_michel,,2,2,,1
326,florinier_michel_,florinier_michel,,2,2,,1
327,atelier_du_nombre_d_or_(l_),atelier_du_nombre_d_or,1,3,4,,1
328,atelier_du_nombre_d_or_,atelier_du_nombre_d_or,,3,3,,1
329,capele_patrick_(de),capele_patrick,,,0,,1
330,capele_patrick_,capele_patrick,,,0,,1
331,marien_de_hoym_gabriel_(de),marien_de_hoym_gabriel,,1,1,,1
332,marien_de_hoym_gabriel_,marien_de_hoym_gabriel,,1,1,,1
333,piscines_toulousaines_(les),piscines_toulousaines,,4,4,,1
334,piscines_toulousaines_,piscines_toulousaines,,4,4,,1
335,union_des_peintres_(l_),union_des_peintres,,1,1,,1
336,union_des_peintres_,union_des_peintres,,1,1,,1
337,cadre_(le),cadre,,1,1,,1
338,cadre_,cadre,,1,1,,1
339,oliveira_serafin_(de),oliveira_serafin,,,0,,1
340,oliveira_serafin_,oliveira_serafin,,,0,,1
341,atelier_nicolas_joncret_(l_),atelier_nicolas_joncret,3,16,19,,1
342,atelier_nicolas_joncret_,atelier_nicolas_joncret,,16,16,,1
343,jardins_du_sud_(les),jardins_du_sud,,4,4,,1
344,jardins_du_sud_,jardins_du_sud,,4,4,,1
345,ateliers_de_peyran_(les),ateliers_de_peyran,,11,11,,1
346,ateliers_de_peyran_,ateliers_de_peyran,,11,11,,1
347,redon_pascale_(de),redon_pascale,,1,1,,1
348,redon_pascale_,redon_pascale,,1,1,,1
349,maisons_de_saint_germain_(les),maisons_de_saint_germain,,9,9,,1
350,maisons_de_saint_germain_,maisons_de_saint_germain,,9,9,,1
351,bastides_(les),bastides,,2,2,,1
352,bastides_,bastides,,2,2,,1
353,avenir_du_batiment_(l_),avenir_du_batiment,,,0,,1
354,avenir_du_batiment_,avenir_du_batiment,,,0,,1
355,croix_de_saint_andre_(la),croix_de_saint_andre,,3,3,,1
356,croix_de_saint_andre_,croix_de_saint_andre,,3,3,,1
357,charpentiers_du_littoral_(les),charpentiers_du_littoral,,3,3,,1
358,charpentiers_du_littoral_,charpentiers_du_littoral,,3,3,,1
359,facade_provencale_(la),facade_provencale,,,0,,1
360,facade_provencale_,facade_provencale,,,0,,1
361,verriere_mentonnaise_(la),verriere_mentonnaise,,,0,,1
362,verriere_mentonnaise_,verriere_mentonnaise,,,0,,1
363,confort_par_le_store_(le),confort_par_le_store,,1,1,,1
364,confort_par_le_store_,confort_par_le_store,,1,1,,1
365,equipe_baie_(l_),l_equipe_baie,,11,11,,1
366,equipe_baie_,l_equipe_baie,,11,11,,1
367,air_du_temps_(l_),air_du_temps,,1,1,,1
368,air_du_temps_,air_du_temps,,1,1,,1
369,arbre_d_or_(l_),arbre_d_or,,,0,,1
370,arbre_d_or_,arbre_d_or,,,0,,1
371,maisons_claude_abelli_(les),maisons_claude_abelli,,8,8,,1
372,maisons_claude_abelli_,maisons_claude_abelli,,8,8,,1
373,compagnie_des_forestiers_(la),compagnie_des_forestiers,,2,2,,1
374,compagnie_des_forestiers_,compagnie_des_forestiers,,2,2,,1
375,jardins_de_solev_(les),jardins_de_solev,,4,4,,1
376,jardins_de_solev_,jardins_de_solev,,4,4,,1
377,artisan_du_jardin_(l_),artisan_du_jardin,,,0,,1
378,artisan_du_jardin_,artisan_du_jardin,,,0,,1
379,eclat_du_vert_(l_),eclat_du_vert,,,0,,1
380,eclat_du_vert_,eclat_du_vert,,,0,,1
381,entrepreneurs_des_jardins_(les),entrepreneurs_des_jardins,,2,2,,1
382,entrepreneurs_des_jardins_,entrepreneurs_des_jardins,,2,2,,1
383,jardins_fleury_(les),jardins_fleury,,,0,,1
384,jardins_fleury_,jardins_fleury,,,0,,1
385,goncalves-cunha_antonio_(sarl),goncalves-cunha_antonio_sarl,3,,3,,0
386,goncalves-cunha_antonio_,goncalves-cunha_antonio_sarl,,,0,,0
387,le_fil_du_bois_(sarl),le_fil_du_bois_sarl,1,2,3,,1
388,le_fil_du_bois_,le_fil_du_bois_sarl,,2,2,,1
389,bouzigon_amp_fils_(sarl),bouzigon_amp_fils_sarl,2,8,10,,0
390,bouzigon_amp_fils_,bouzigon_amp_fils_sarl,,8,8,,0
391,delrieu_et_freres_(snc),delrieu_et_freres_snc,,,0,,1
392,delrieu_et_freres_,delrieu_et_freres_snc,,,0,,1
393,m.b.p._(sarl),m.b.p._sarl,,1,1,,0
394,m.b.p._,m.b.p._sarl,,1,1,,0
395,r.k.p._peinture_(sarl),r.k.p._peinture_sarl,,1,1,,0
396,r.k.p._peinture_,r.k.p._peinture_sarl,,1,1,,0
397,baudru_mario_(eurl),baudru_mario_eurl,1,4,5,,1
398,baudru_mario_,baudru_mario_eurl,,4,4,,1
399,e.g.a._(scop),e.g.a._scop,,,0,,0
400,e.g.a._,e.g.a._scop,,,0,,0
401,a.c.e._(sarl),a.c.e._sarl,1,2,3,,0
402,a.c.e._,a.c.e._sarl,,2,2,,0
403,cazalbou_benoit_(eurl),cazalbou_benoit_eurl,1,,1,,1
404,cazalbou_benoit_,cazalbou_benoit_eurl,,,0,,1
405,alzieu-rodrigues_(sarl),alzieu-rodrigues_sarl,2,1,3,,1
406,alzieu-rodrigues_,alzieu-rodrigues_sarl,,1,1,,1
407,pauly_(sarl),pauly_sarl,,4,4,,1
408,pauly_,pauly_sarl,,4,4,,1
409,architecture_branger_et_autres_(scp),architecture_branger_et_autres_scp,,8,8,,1
410,architecture_branger_et_autres_,architecture_branger_et_autres_scp,,8,8,,1
411,freyche_jerome_(sarl),freyche_jerome_sarl,,3,3,,1
412,freyche_jerome_,freyche_jerome_sarl,,3,3,,1
413,amardeilh_et_fils_(sarl),amardeilh_et_fils_sarl,2,4,6,,1
414,amardeilh_et_fils_,amardeilh_et_fils_sarl,,4,4,,1
415,bati_(sdf),bati_sdf,,1,1,,1
416,bati_,bati_sdf,,1,1,,1
417,cuenca_(sarl),cuenca_sarl,,1,1,,1
418,cuenca_,cuenca_sarl,,1,1,,1
419,chaubet_eau_vert_paysage_(sarl),chaubet_eau_vert_paysage_sarl,1,6,7,,1
420,chaubet_eau_vert_paysage_,chaubet_eau_vert_paysage_sarl,,6,6,,1
421,milhorat_(franck),milhorat_franck,,,0,,1
422,milhorat_,milhorat_franck,,,0,,1
423,dejean_pedoussaut_(sarl),dejean_pedoussaut_sarl,,1,1,,1
424,dejean_pedoussaut_,dejean_pedoussaut_sarl,,1,1,,1
425,arnaud_et_fils_(ste),arnaud_et_fils_ste,1,1,2,,1
426,arnaud_et_fils_,arnaud_et_fils_ste,,1,1,,1
427,espana_et_fils_(sarl),espana_et_fils_sarl,,,0,,1
428,espana_et_fils_,espana_et_fils_sarl,,,0,,1
429,vaquie_alain_(sarl),vaquie_alain_sarl,,,0,,1
430,vaquie_alain_,vaquie_alain_sarl,,,0,,1
431,weissgerber_william_(ets),weissgerber_william_ets,,1,1,,1
432,weissgerber_william_,weissgerber_william_ets,,1,1,,1
433,maisons_d_en_france_sici_(sas)_adherent,maisons_d_en_france_sici_sas_adherent,3,4,7,,1
434,maisons_d_en_france_sici_,maisons_d_en_france_sici_sas_adherent,,4,4,,1
435,berge_(ets),berge_ets,,,0,,1
436,berge_,berge_ets,,,0,,1
437,villas_(sarl),villas_sarl,1,,1,,1
438,villas_,villas_sarl,,,0,,1
439,falco_(sarl),falco_sarl,1,2,3,,1
440,falco_,falco_sarl,,2,2,,1
441,pedoussaut_maxime_et_(sarl),pedoussaut_maxime_et_sarl,,,0,,1
442,pedoussaut_maxime_et_,pedoussaut_maxime_et_sarl,,,0,,1
443,batiment_professionnel_carrelage_(s.a.r.l),batiment_professionnel_carrelage_s.a.r.l,1,2,3,,0
444,batiment_professionnel_carrelage_,batiment_professionnel_carrelage_s.a.r.l,,2,2,,0
445,weingartner_melchior_(eurl),weingartner_melchior_eurl,,15,15,,1
446,weingartner_melchior_,weingartner_melchior_eurl,,15,15,,1
447,benazet_(entreprise),benazet_entreprise,2,1,3,,1
448,benazet_,benazet_entreprise,,1,1,,1
449,ariege_domelec_(sarl),ariege_domelec_sarl,,,0,,1
450,ariege_domelec_,ariege_domelec_sarl,,,0,,1
451,tpm_(toute_pose_menuiserie),tpm_toute_pose_menuiserie,1,7,8,,1
452,tpm_,tpm_toute_pose_menuiserie,,7,7,,1
453,agence_d_architecture_mcs_(sarl),agence_d_architecture_mcs_sarl,1,4,5,,1
454,agence_d_architecture_mcs_,agence_d_architecture_mcs_sarl,,4,4,,1
455,cazaux_yvan_et_thomas_(sarl),cazaux_yvan_et_thomas_sarl,,,0,,1
456,cazaux_yvan_et_thomas_,cazaux_yvan_et_thomas_sarl,,,0,,1
457,fernandes_et_fils_(sarl),fernandes_et_fils_sarl,,,0,,1
458,fernandes_et_fils_,fernandes_et_fils_sarl,,,0,,1
459,gallardo_(sarl),gallardo_sarl,,,0,,1
460,gallardo_,gallardo_sarl,,,0,,1
461,da_costa_manuel_(eurl),da_costa_manuel_eurl,,,0,,1
462,da_costa_manuel_,da_costa_manuel_eurl,,,0,,1
463,dupuy_henri_(ent),dupuy_henri_ent,,,0,,1
464,dupuy_henri_,dupuy_henri_ent,,,0,,1
465,couserans_renovation_(sarl),couserans_renovation_sarl,,,0,,1
466,couserans_renovation_,couserans_renovation_sarl,,,0,,1
467,murillo_(sarl),murillo_sarl,,1,1,,1
468,murillo_,murillo_sarl,,1,1,,1
469,mouron_et_fils_(sarl),mouron_et_fils_sarl,,11,11,,1
470,mouron_et_fils_,mouron_et_fils_sarl,,11,11,,1
471,tap_joel_(see),tap_joel_see,,10,10,,1
472,tap_joel_,tap_joel_see,,10,10,,1
473,brugalieres_(ets),brugalieres_ets,,3,3,,1
474,brugalieres_,brugalieres_ets,,3,3,,1
475,gy_batiment_(sc),gy_batiment_sc,,1,1,,1
476,gy_batiment_,gy_batiment_sc,,1,1,,1
477,paysagiste_(sarl),paysagiste_sarl,,,0,,1
478,paysagiste_,paysagiste_sarl,,,0,,1
479,pinto_leonel_(sarl),pinto_leonel_sarl,,3,3,,1
480,pinto_leonel_,pinto_leonel_sarl,,3,3,,1
481,dupre_patrick_(sarl),dupre_patrick_sarl,,7,7,,1
482,dupre_patrick_,dupre_patrick_sarl,,7,7,,1
483,mazot_(sarl),mazot_sarl,,,0,,1
484,mazot_,mazot_sarl,,,0,,1
485,vautier_(eurl),vautier_eurl,,,0,,1
486,vautier_,vautier_eurl,,,0,,1
487,vautier_(sarl),vautier_sarl,1,,1,,1
488,vautier_,vautier_sarl,,,0,,1
489,savetec_(sarl),savetec_sarl,,2,2,,1
490,savetec_,savetec_sarl,,2,2,,1
491,guichou_vergnol-pompes_funebres_(sarl),guichou_vergnol-pompes_funebres_sarl,,1,1,,0
492,guichou_vergnol-pompes_funebres_,guichou_vergnol-pompes_funebres_sarl,,1,1,,0
493,durand_freres_(sarl),durand_freres_sarl,,,0,,1
494,durand_freres_,durand_freres_sarl,,,0,,1
495,dreux_(sarl),dreux_sarl,,,0,,1
496,dreux_,dreux_sarl,,,0,,1
497,fontes_(sarl),fontes_sarl,,2,2,,1
498,fontes_,fontes_sarl,,2,2,,1
499,pires_manuel_(sarl),pires_manuel_sarl,,,0,,1
500,pires_manuel_,pires_manuel_sarl,,,0,,1
501,gaps_(groupement_artisans_pierre_seche),gaps_groupement_artisans_pierre_seche,,,0,,1
502,gaps_,gaps_groupement_artisans_pierre_seche,,,0,,1
503,gimenez_frere_(sarl),gimenez_frere_sarl,,,0,,1
504,gimenez_frere_,gimenez_frere_sarl,,,0,,1
505,comas_et_jouret_(sarl),comas_et_jouret_sarl,,1,1,,1
506,comas_et_jouret_,comas_et_jouret_sarl,,1,1,,1
507,comas_jouret_(ste),comas_jouret_ste,,1,1,,1
508,comas_jouret_,comas_jouret_ste,,1,1,,1
509,emanuelli_alfred_(eurl),emanuelli_alfred_eurl,,1,1,,1
510,emanuelli_alfred_,emanuelli_alfred_eurl,,1,1,,1
511,santalo_et_fils_(sarl),santalo_et_fils_sarl,,,0,,1
512,santalo_et_fils_,santalo_et_fils_sarl,,,0,,1
513,sb_(sebastien_bousquet),sb_sebastien_bousquet,,25,25,,1
514,sb_,sb_sebastien_bousquet,,25,25,,1
515,andreu_d.et_fils_(sarl),andreu_d.et_fils_sarl,1,,1,,0
516,andreu_d.et_fils_,andreu_d.et_fils_sarl,,,0,,0
517,cabezas_(sarl),cabezas_sarl,1,1,2,,1
518,cabezas_,cabezas_sarl,,1,1,,1
519,jl_eco_renov_(sas),jl_eco_renov_sas,1,,1,,1
520,jl_eco_renov_,jl_eco_renov_sas,,,0,,1
521,piffero_christian_yves_(sarl),piffero_christian_yves_sarl,,,0,,1
522,piffero_christian_yves_,piffero_christian_yves_sarl,,,0,,1
523,joule_et_fils_(sarl),joule_et_fils_sarl,1,,1,,1
524,joule_et_fils_,joule_et_fils_sarl,,,0,,1
525,prior_et_fils_(sarl),prior_et_fils_sarl,,1,1,,1
526,prior_et_fils_,prior_et_fils_sarl,,1,1,,1
527,pedoussaut_gerard_(eurl),pedoussaut_gerard_eurl,,,0,,1
528,pedoussaut_gerard_,pedoussaut_gerard_eurl,,,0,,1
529,b.e.i.b.i_(bureau_etudes_ingenierie_bat_industrie),b.e.i.b.i_bureau_etudes_ingenierie_bat_industrie,,1,1,,0
530,b.e.i.b.i_,b.e.i.b.i_bureau_etudes_ingenierie_bat_industrie,,1,1,,0
531,cm2a_(sarl),cm2a_sarl,1,,1,,1
532,cm2a_,cm2a_sarl,,,0,,1
533,pons_(sarl),pons_sarl,2,18,20,,1
534,pons_,pons_sarl,,18,18,,1
535,bip_(eurl),bip_eurl,1,,1,,1
536,bip_,bip_eurl,,,0,,1
537,dos_santos_(eurl),dos_santos_eurl,1,1,2,,1
538,dos_santos_,dos_santos_eurl,,1,1,,1
539,gosselin_freres_(sarl),gosselin_freres_sarl,1,5,6,,1
540,gosselin_freres_,gosselin_freres_sarl,,5,5,,1
541,da_silva_et_fils_(sarl),da_silva_et_fils_sarl,1,,1,,1
542,da_silva_et_fils_,da_silva_et_fils_sarl,,,0,,1
543,elec_depannage_(eurl),elec_depannage_eurl,,,0,,1
544,elec_depannage_,elec_depannage_eurl,,,0,,1
545,apce_(ariege_plomberie_chauffage_energie),apce_ariege_plomberie_chauffage_energie,1,3,4,,1
546,apce_,apce_ariege_plomberie_chauffage_energie,,3,3,,1
547,guitart_(sarl),guitart_sarl,,3,3,,1
548,guitart_,guitart_sarl,,3,3,,1
549,societe_moreno_electricite_plomberie_(smep),societe_moreno_electricite_plomberie_smep,,9,9,,1
550,societe_moreno_electricite_plomberie_,societe_moreno_electricite_plomberie_smep,,9,9,,1
551,architecture_benazet_pinzio_(scp),architecture_benazet_pinzio_scp,1,11,12,,1
552,architecture_benazet_pinzio_,architecture_benazet_pinzio_scp,,11,11,,1
553,multi-services_du_batiment_(eurl),multi-services_du_batiment_eurl,,,0,,0
554,multi-services_du_batiment_,multi-services_du_batiment_eurl,,,0,,0
555,beillas_et_fils_(sarl),beillas_et_fils_sarl,3,9,12,,1
556,beillas_et_fils_,beillas_et_fils_sarl,,9,9,,1
557,derramond_thierry_(sarl),derramond_thierry_sarl,,,0,,1
558,derramond_thierry_,derramond_thierry_sarl,,,0,,1
559,cazac_(florent),cazac_florent,3,25,28,,1
560,cazac_,cazac_florent,,25,25,,1
561,morales_batiment_(sarl),morales_batiment_sarl,,1,1,,1
562,morales_batiment_,morales_batiment_sarl,,1,1,,1
563,raynaud_jacques_et_fils_(sarl),raynaud_jacques_et_fils_sarl,,,0,,1
564,raynaud_jacques_et_fils_,raynaud_jacques_et_fils_sarl,,,0,,1
565,rubio_et_fils_(sarl),rubio_et_fils_sarl,,,0,,1
566,rubio_et_fils_,rubio_et_fils_sarl,,,0,,1
567,aguilar_(sarl),aguilar_sarl,,,0,,1
568,aguilar_,aguilar_sarl,,,0,,1
569,hennecart_guissous_(sarl),hennecart_guissous_sarl,1,1,2,,1
570,hennecart_guissous_,hennecart_guissous_sarl,,1,1,,1
571,les_arts_verts_(sarl),les_arts_verts_sarl,,,0,,1
572,les_arts_verts_,les_arts_verts_sarl,,,0,,1
573,pfb_ariege_(sarl),pfb_ariege_sarl,1,,1,,1
574,pfb_ariege_,pfb_ariege_sarl,,,0,,1
575,troy_electricite_(sarl),troy_electricite_sarl,,,0,,1
576,troy_electricite_,troy_electricite_sarl,,,0,,1
577,ape_(sarl),ape_sarl,,5,5,,0
578,ape_,ape_sarl,,5,5,,0
579,respaud_(sas),respaud_sas,,21,21,,1
580,respaud_,respaud_sas,,21,21,,1
581,isys_(isolation_systeme),isys_isolation_systeme,,1,1,,1
582,isys_,isys_isolation_systeme,,1,1,,1
583,e2cm_(electricite_climatisation_cazaubon_moiroud),e2cm_electricite_climatisation_cazaubon_moiroud,,6,6,,1
584,e2cm_,e2cm_electricite_climatisation_cazaubon_moiroud,,6,6,,1
585,s.m.a_(sarl),s.m.a_sarl,1,3,4,,0
586,s.m.a_,s.m.a_sarl,,3,3,,0
587,facades_d_aujourd_hui_(sarl),facades_d_aujourd_hui_sarl,,,0,,1
588,facades_d_aujourd_hui_,facades_d_aujourd_hui_sarl,,,0,,1
589,caussinus_(sarl),caussinus_sarl,1,4,5,,1
590,caussinus_,caussinus_sarl,,4,4,,1
591,27_(eurl),27_eurl,,1,1,,1
592,27_,27_eurl,,1,1,,1
593,charles_et_mouysset_(sa),charles_et_mouysset_sa,1,6,7,,1
594,charles_et_mouysset_,charles_et_mouysset_sa,,6,6,,1
595,de_brito_(sarl),de_brito_sarl,3,17,20,,1
596,de_brito_,de_brito_sarl,,17,17,,1
597,delbes_(sarl),delbes_sarl,7,27,34,,1
598,delbes_,delbes_sarl,,27,27,,1
599,michel_campo_(ets),michel_campo_ets,,1,1,,1
600,michel_campo_,michel_campo_ets,,1,1,,1
601,rosich_(sarl),rosich_sarl,,2,2,,1
602,rosich_,rosich_sarl,,2,2,,1
603,sega_(societe_d_electricite_generale_aveyronnaise),sega_societe_d_electricite_generale_aveyronnaise,,3,3,,1
604,sega_,sega_societe_d_electricite_generale_aveyronnaise,,3,3,,1
605,delbes_pierre_(sarl),delbes_pierre_sarl,,5,5,,1
606,delbes_pierre_,delbes_pierre_sarl,,5,5,,1
607,m.t.c._sarl_(menuiserie_tierra_combacau),m.t.c._sarl_menuiserie_tierra_combacau,1,1,2,,0
608,m.t.c._sarl_,m.t.c._sarl_menuiserie_tierra_combacau,,1,1,,0
609,creastore_s_(sarl),creastore_s_sarl,2,2,4,,1
610,creastore_s_,creastore_s_sarl,,2,2,,1
611,tournier_hugues_(sarl),tournier_hugues_sarl,,1,1,,1
612,tournier_hugues_,tournier_hugues_sarl,,1,1,,1
613,hbm_architectes_(holderbach_blanc_marion_architectes),hbm_architectes_holderbach_blanc_marion_architectes,,38,38,,1
614,hbm_architectes_,hbm_architectes_holderbach_blanc_marion_architectes,,38,38,,1
615,cmt12_(sarl),cmt12_sarl,,9,9,,1
616,cmt12_,cmt12_sarl,,9,9,,1
617,maison_carriere_(sarl),maison_carriere_sarl,1,,1,,1
618,maison_carriere_,maison_carriere_sarl,,,0,,1
619,servant_construction_(sarl),servant_construction_sarl,,,0,,1
620,servant_construction_,servant_construction_sarl,,,0,,1
621,neveu_philippe_(sarl),neveu_philippe_sarl,,,0,,1
622,neveu_philippe_,neveu_philippe_sarl,,,0,,1
623,roman_12_(sarl),roman_12_sarl,,4,4,,1
624,roman_12_,roman_12_sarl,,4,4,,1
625,romero_constructions_(sarl),romero_constructions_sarl,,1,1,,1
626,romero_constructions_,romero_constructions_sarl,,1,1,,1
627,praud_(sarl),praud_sarl,,,0,,1
628,praud_,praud_sarl,,,0,,1
629,boutonnet_(sarl),boutonnet_sarl,,,0,,1
630,boutonnet_,boutonnet_sarl,,,0,,1
631,lacombe-leroux_(sarl),lacombe-leroux_sarl,,4,4,,0
632,lacombe-leroux_,lacombe-leroux_sarl,,4,4,,0
633,marlaud_ossature_bois_(sarl),marlaud_ossature_bois_sarl,,,0,,1
634,marlaud_ossature_bois_,marlaud_ossature_bois_sarl,,,0,,1
635,mouysset_freres_(sa),mouysset_freres_sa,,1,1,,1
636,mouysset_freres_,mouysset_freres_sa,,1,1,,1
637,marc_(sarl),marc_sarl,,1,1,,1
638,marc_,marc_sarl,,1,1,,1
639,roche_-_palmas_(sarl),roche_-_palmas_sarl,1,,1,,0
640,roche_-_palmas_,roche_-_palmas_sarl,,,0,,0
641,cadenet_(sarl),cadenet_sarl,,1,1,,1
642,cadenet_,cadenet_sarl,,1,1,,1
643,equinoxe_de_vivier_(sarl),equinoxe_de_vivier_sarl,,1,1,,1
644,equinoxe_de_vivier_,equinoxe_de_vivier_sarl,,1,1,,1
645,espinossa_confort_plus_(sarl),espinossa_confort_plus_sarl,,2,2,,1
646,espinossa_confort_plus_,espinossa_confort_plus_sarl,,2,2,,1
647,bouviala_freres_(sarl),bouviala_freres_sarl,,11,11,,1
648,bouviala_freres_,bouviala_freres_sarl,,11,11,,1
649,de_vivier_equinoxe_(sarl),de_vivier_equinoxe_sarl,,2,2,,1
650,de_vivier_equinoxe_,de_vivier_equinoxe_sarl,,2,2,,1
651,capelle_michel_constructions_(s.a.r.l),capelle_michel_constructions_s.a.r.l,6,62,68,,0
652,capelle_michel_constructions_,capelle_michel_constructions_s.a.r.l,,62,62,,0
653,bati_12_(sarl),bati_12_sarl,,25,25,,1
654,bati_12_,bati_12_sarl,,25,25,,1
655,angles_(ets),angles_ets,,13,13,,1
656,angles_,angles_ets,,13,13,,1
657,combes_(sas),combes_sas,3,7,10,,1
658,combes_,combes_sas,,7,7,,1
659,sam_segala_(sarl),sam_segala_sarl,,12,12,,1
660,sam_segala_,sam_segala_sarl,,12,12,,1
661,s.a.p.p_(ste_aveyronnaise_platrerie_peinture),s.a.p.p_ste_aveyronnaise_platrerie_peinture,,,0,,0
662,s.a.p.p_,s.a.p.p_ste_aveyronnaise_platrerie_peinture,,,0,,0
663,delmon_spagnuolo_(sarl),delmon_spagnuolo_sarl,,2,2,,1
664,delmon_spagnuolo_,delmon_spagnuolo_sarl,,2,2,,1
665,planat_amp_fils_(sarl),planat_amp_fils_sarl,,9,9,,0
666,planat_amp_fils_,planat_amp_fils_sarl,,9,9,,0
667,planat_chauffage_(sarl),planat_chauffage_sarl,,,0,,1
668,planat_chauffage_,planat_chauffage_sarl,,,0,,1
669,constructions_artisanales_(eurl),constructions_artisanales_eurl,,1,1,,1
670,constructions_artisanales_,constructions_artisanales_eurl,,1,1,,1
671,jourdas_(sarl),jourdas_sarl,1,5,6,,1
672,jourdas_,jourdas_sarl,,5,5,,1
673,desblats_ms_(sarl),desblats_ms_sarl,,1,1,,1
674,desblats_ms_,desblats_ms_sarl,,1,1,,1
675,ma.ri_(sarl),ma.ri_sarl,1,1,2,,0
676,ma.ri_,ma.ri_sarl,,1,1,,0
677,id_peintures_et_revetements_(sarl),id_peintures_et_revetements_sarl,,1,1,,1
678,id_peintures_et_revetements_,id_peintures_et_revetements_sarl,,1,1,,1
